"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Nov 18 19:08:11 GMT 2023","Sat Nov 18 19:08:16 GMT 2023","5691","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailInExistInSystem","verifyErrorIfEmailInExistInSystem","Registration failure if email is already in the system"
"failed","Sat Nov 18 19:08:29 GMT 2023","Sat Nov 18 19:08:30 GMT 2023","1111","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:56 GMT 2023","Sat Nov 18 19:08:57 GMT 2023","950","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyPasswordErrorIfPasswordLessThan6Characters","verifyPasswordErrorIfPasswordLessThan6Characters","Error message when password contains less than 6 characters"
"passed","Sat Nov 18 19:08:18 GMT 2023","Sat Nov 18 19:08:19 GMT 2023","904","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"passed","Sat Nov 18 19:08:42 GMT 2023","Sat Nov 18 19:08:43 GMT 2023","888","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:37 GMT 2023","Sat Nov 18 19:08:38 GMT 2023","893","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:47 GMT 2023","Sat Nov 18 19:08:48 GMT 2023","890","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:31 GMT 2023","Sat Nov 18 19:08:32 GMT 2023","934","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"broken","Sat Nov 18 19:08:24 GMT 2023","Sat Nov 18 19:08:29 GMT 2023","5290","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameExistInSystem","verifyErrorIfUsernameExistInSystem","Registration failure if username is already in the system"
"passed","Sat Nov 18 19:08:35 GMT 2023","Sat Nov 18 19:08:36 GMT 2023","914","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:57 GMT 2023","Sat Nov 18 19:08:58 GMT 2023","955","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyPasswordErrorIfPasswordMoreThan20Characters","verifyPasswordErrorIfPasswordMoreThan20Characters","Error message when password contains more than 20 characters"
"passed","Sat Nov 18 19:08:21 GMT 2023","Sat Nov 18 19:08:22 GMT 2023","886","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"passed","Sat Nov 18 19:08:22 GMT 2023","Sat Nov 18 19:08:23 GMT 2023","877","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"passed","Sat Nov 18 19:08:41 GMT 2023","Sat Nov 18 19:08:42 GMT 2023","918","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:44 GMT 2023","Sat Nov 18 19:08:45 GMT 2023","882","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"broken","Sat Nov 18 19:09:12 GMT 2023","Sat Nov 18 19:09:12 GMT 2023","92","TestSuite","Regression","tests.LoginPageTest","tests.LoginPageTest","verifyUnsuccessfulLoginNonexistentUser","verifyUnsuccessfulLoginNonexistentUser","Unsuccessful authorization for a non-existent user"
"passed","Sat Nov 18 19:08:55 GMT 2023","Sat Nov 18 19:08:56 GMT 2023","897","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:33 GMT 2023","Sat Nov 18 19:08:34 GMT 2023","914","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:16 GMT 2023","Sat Nov 18 19:08:17 GMT 2023","1096","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"passed","Sat Nov 18 19:08:32 GMT 2023","Sat Nov 18 19:08:33 GMT 2023","923","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:40 GMT 2023","Sat Nov 18 19:08:41 GMT 2023","947","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 19:08:20 GMT 2023","Sat Nov 18 19:08:21 GMT 2023","881","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"passed","Sat Nov 18 19:08:43 GMT 2023","Sat Nov 18 19:08:44 GMT 2023","891","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
