"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 05 12:10:51 GMT 2024","Fri Jan 05 12:10:51 GMT 2024","546","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:10:10 GMT 2024","Fri Jan 05 12:10:11 GMT 2024","546","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:11:07 GMT 2024","Fri Jan 05 12:11:08 GMT 2024","614","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:09:47 GMT 2024","Fri Jan 05 12:09:47 GMT 2024","598","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:11:00 GMT 2024","Fri Jan 05 12:11:01 GMT 2024","551","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:11:04 GMT 2024","Fri Jan 05 12:11:04 GMT 2024","566","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"broken","Fri Jan 05 12:11:11 GMT 2024","Fri Jan 05 12:11:50 GMT 2024","39178","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifySuccessfulUserRegistrationWithEmailConfirmation","verifySuccessfulUserRegistrationWithEmailConfirmation","Successful registration in the system with email confirmation"
"failed","Fri Jan 05 12:09:50 GMT 2024","Fri Jan 05 12:09:50 GMT 2024","696","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:08 GMT 2024","Fri Jan 05 12:10:09 GMT 2024","582","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:09:45 GMT 2024","Fri Jan 05 12:09:45 GMT 2024","646","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:00 GMT 2024","Fri Jan 05 12:10:01 GMT 2024","697","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:09:52 GMT 2024","Fri Jan 05 12:09:53 GMT 2024","563","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:14 GMT 2024","Fri Jan 05 12:10:15 GMT 2024","597","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"failed","Fri Jan 05 12:10:02 GMT 2024","Fri Jan 05 12:10:03 GMT 2024","548","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:09:40 GMT 2024","Fri Jan 05 12:09:41 GMT 2024","800","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:09 GMT 2024","Fri Jan 05 12:10:09 GMT 2024","562","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:55 GMT 2024","Fri Jan 05 12:10:55 GMT 2024","583","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:10:16 GMT 2024","Fri Jan 05 12:10:16 GMT 2024","548","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"failed","Fri Jan 05 12:09:55 GMT 2024","Fri Jan 05 12:09:56 GMT 2024","582","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"broken","Fri Jan 05 12:09:05 GMT 2024","Fri Jan 05 12:09:40 GMT 2024","34981","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailIsExistInSystem","verifyErrorIfEmailIsExistInSystem","Registration failure if email is already in the system"
"failed","Fri Jan 05 12:10:09 GMT 2024","Fri Jan 05 12:10:10 GMT 2024","581","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:51 GMT 2024","Fri Jan 05 12:10:52 GMT 2024","552","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"unknown","Fri Jan 05 12:08:47 GMT 2024","Fri Jan 05 12:08:47 GMT 2024","2","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyUserClickPrivacyPolicyInRussian","verifyUserClickPrivacyPolicyInRussian","User clicks on the 'Privacy Policy' link in Russian"
"broken","Fri Jan 05 12:12:20 GMT 2024","Fri Jan 05 12:12:20 GMT 2024","129","TestSuite","Regression","tests.LoginPageTest","tests.LoginPageTest","logout","logout",""
"failed","Fri Jan 05 12:10:06 GMT 2024","Fri Jan 05 12:10:06 GMT 2024","547","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:09:53 GMT 2024","Fri Jan 05 12:09:54 GMT 2024","548","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:57 GMT 2024","Fri Jan 05 12:10:58 GMT 2024","552","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:10:55 GMT 2024","Fri Jan 05 12:10:56 GMT 2024","599","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:09:56 GMT 2024","Fri Jan 05 12:09:57 GMT 2024","598","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:09:57 GMT 2024","Fri Jan 05 12:09:58 GMT 2024","547","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:07 GMT 2024","Fri Jan 05 12:10:07 GMT 2024","548","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"broken","Fri Jan 05 12:12:09 GMT 2024","Fri Jan 05 12:12:15 GMT 2024","6070","TestSuite","Regression","tests.LoginPageTest","tests.LoginPageTest","verifyCancelLogout","verifyCancelLogout","Successful log out from account of the system"
"failed","Fri Jan 05 12:09:42 GMT 2024","Fri Jan 05 12:09:43 GMT 2024","578","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:11:02 GMT 2024","Fri Jan 05 12:11:02 GMT 2024","545","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:11:06 GMT 2024","Fri Jan 05 12:11:07 GMT 2024","601","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"skipped","Fri Jan 05 12:12:20 GMT 2024","Fri Jan 05 12:12:20 GMT 2024","1","TestSuite","Regression","tests.LoginPageTest","tests.LoginPageTest","verifyErrorInvalidEmail","verifyErrorInvalidEmail","Authorization error when entering an invalid email address"
"failed","Fri Jan 05 12:10:13 GMT 2024","Fri Jan 05 12:10:14 GMT 2024","566","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"failed","Fri Jan 05 12:10:05 GMT 2024","Fri Jan 05 12:10:05 GMT 2024","579","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:49 GMT 2024","Fri Jan 05 12:10:50 GMT 2024","533","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:09:49 GMT 2024","Fri Jan 05 12:09:50 GMT 2024","595","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:09:59 GMT 2024","Fri Jan 05 12:09:59 GMT 2024","582","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:11:02 GMT 2024","Fri Jan 05 12:11:03 GMT 2024","597","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:09:48 GMT 2024","Fri Jan 05 12:09:49 GMT 2024","598","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:52 GMT 2024","Fri Jan 05 12:10:53 GMT 2024","544","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:09:57 GMT 2024","Fri Jan 05 12:09:57 GMT 2024","566","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:11:10 GMT 2024","Fri Jan 05 12:11:10 GMT 2024","549","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyRegistrationErrorWhenPasswordsDontMatch","verifyRegistrationErrorWhenPasswordsDontMatch","Registration failure if passwords (Password and Password confirmation fields) don't match"
"failed","Fri Jan 05 12:09:41 GMT 2024","Fri Jan 05 12:09:42 GMT 2024","1148","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:49 GMT 2024","Fri Jan 05 12:10:49 GMT 2024","563","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:10:00 GMT 2024","Fri Jan 05 12:10:00 GMT 2024","597","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:09:58 GMT 2024","Fri Jan 05 12:09:59 GMT 2024","582","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:59 GMT 2024","Fri Jan 05 12:10:59 GMT 2024","631","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:11:05 GMT 2024","Fri Jan 05 12:11:06 GMT 2024","545","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:10:05 GMT 2024","Fri Jan 05 12:10:06 GMT 2024","563","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:53 GMT 2024","Fri Jan 05 12:10:54 GMT 2024","566","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:10:58 GMT 2024","Fri Jan 05 12:10:59 GMT 2024","550","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:10:57 GMT 2024","Fri Jan 05 12:10:57 GMT 2024","632","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"skipped","Fri Jan 05 12:12:20 GMT 2024","Fri Jan 05 12:12:20 GMT 2024","0","TestSuite","Regression","tests.LoginPageTest","tests.LoginPageTest","verifyErrorInvalidPassword","verifyErrorInvalidPassword","Authorization error when entering an invalid password"
"failed","Fri Jan 05 12:10:02 GMT 2024","Fri Jan 05 12:10:02 GMT 2024","549","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:10:15 GMT 2024","Fri Jan 05 12:10:15 GMT 2024","566","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"failed","Fri Jan 05 12:09:45 GMT 2024","Fri Jan 05 12:09:47 GMT 2024","1430","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"failed","Fri Jan 05 12:11:00 GMT 2024","Fri Jan 05 12:11:00 GMT 2024","598","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Fri Jan 05 12:09:53 GMT 2024","Fri Jan 05 12:09:53 GMT 2024","562","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
