"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 18 18:57:20 GMT 2023","Sat Nov 18 18:57:21 GMT 2023","907","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:56:57 GMT 2023","Sat Nov 18 18:56:58 GMT 2023","1259","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"passed","Sat Nov 18 18:57:00 GMT 2023","Sat Nov 18 18:57:01 GMT 2023","890","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"broken","Sat Nov 18 18:56:51 GMT 2023","Sat Nov 18 18:56:57 GMT 2023","5923","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailInExistInSystem","verifyErrorIfEmailInExistInSystem","Registration failure if email is already in the system"
"passed","Sat Nov 18 18:57:21 GMT 2023","Sat Nov 18 18:57:22 GMT 2023","927","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:36 GMT 2023","Sat Nov 18 18:57:37 GMT 2023","904","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:17 GMT 2023","Sat Nov 18 18:57:18 GMT 2023","898","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:16 GMT 2023","Sat Nov 18 18:57:17 GMT 2023","1009","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:25 GMT 2023","Sat Nov 18 18:57:26 GMT 2023","898","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"broken","Sat Nov 18 18:57:47 GMT 2023","Sat Nov 18 18:57:47 GMT 2023","48","TestSuite","Regression","tests.LoginPageTest","tests.LoginPageTest","verifyErrorInvalidPassword","verifyErrorInvalidPassword","Authorization error when invalid password entered"
"passed","Sat Nov 18 18:57:02 GMT 2023","Sat Nov 18 18:57:02 GMT 2023","885","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"broken","Sat Nov 18 18:57:52 GMT 2023","Sat Nov 18 18:57:52 GMT 2023","48","TestSuite","Regression","tests.LoginPageTest","tests.LoginPageTest","verifyUnsuccessfulLoginEmailUnconfirmed","verifyUnsuccessfulLoginEmailUnconfirmed","Unsuccessful login to the system without email confirmation"
"passed","Sat Nov 18 18:57:45 GMT 2023","Sat Nov 18 18:57:46 GMT 2023","973","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyUsernameErrorIfUsernameLessThan6Characters","verifyUsernameErrorIfUsernameLessThan6Characters","Error message when username contains less than 6 characters"
"passed","Sat Nov 18 18:57:02 GMT 2023","Sat Nov 18 18:57:03 GMT 2023","872","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"passed","Sat Nov 18 18:56:44 GMT 2023","Sat Nov 18 18:56:51 GMT 2023","6464","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyEmptyFieldsAfterRegistration","verifyEmptyFieldsAfterRegistration","Registration fields form is empty after submitting the form"
"broken","Sat Nov 18 18:57:00 GMT 2023","Sat Nov 18 18:57:00 GMT 2023","44","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"passed","Sat Nov 18 18:57:28 GMT 2023","Sat Nov 18 18:57:29 GMT 2023","922","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:13 GMT 2023","Sat Nov 18 18:57:14 GMT 2023","935","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:34 GMT 2023","Sat Nov 18 18:57:35 GMT 2023","888","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:29 GMT 2023","Sat Nov 18 18:57:29 GMT 2023","895","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:18 GMT 2023","Sat Nov 18 18:57:19 GMT 2023","892","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:56:58 GMT 2023","Sat Nov 18 18:56:59 GMT 2023","906","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfEmailNotMeetRequirement","verifyErrorIfEmailNotMeetRequirement","Registration failure when email doesn't meet requirements"
"passed","Sat Nov 18 18:57:27 GMT 2023","Sat Nov 18 18:57:28 GMT 2023","923","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"broken","Sat Nov 18 18:57:39 GMT 2023","Sat Nov 18 18:57:45 GMT 2023","5236","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifySuccessfulUserRegistrationWithEmailConfirmation","verifySuccessfulUserRegistrationWithEmailConfirmation","Successful registration in the system with email confirmation"
"passed","Sat Nov 18 18:57:32 GMT 2023","Sat Nov 18 18:57:33 GMT 2023","936","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:30 GMT 2023","Sat Nov 18 18:57:31 GMT 2023","920","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:24 GMT 2023","Sat Nov 18 18:57:25 GMT 2023","909","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"failed","Sat Nov 18 18:57:10 GMT 2023","Sat Nov 18 18:57:11 GMT 2023","1063","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:22 GMT 2023","Sat Nov 18 18:57:23 GMT 2023","932","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:35 GMT 2023","Sat Nov 18 18:57:36 GMT 2023","900","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:37 GMT 2023","Sat Nov 18 18:57:38 GMT 2023","894","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyPasswordErrorIfPasswordLessThan6Characters","verifyPasswordErrorIfPasswordLessThan6Characters","Error message when password contains less than 6 characters"
"passed","Sat Nov 18 18:57:11 GMT 2023","Sat Nov 18 18:57:12 GMT 2023","907","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:23 GMT 2023","Sat Nov 18 18:57:24 GMT 2023","930","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:39 GMT 2023","Sat Nov 18 18:57:39 GMT 2023","912","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyRegistrationErrorWhenPasswordsDontMatch","verifyRegistrationErrorWhenPasswordsDontMatch","Registration failure if passwords (Password and Password confirmation fields) don't match"
"passed","Sat Nov 18 18:57:33 GMT 2023","Sat Nov 18 18:57:34 GMT 2023","913","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:15 GMT 2023","Sat Nov 18 18:57:16 GMT 2023","925","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"broken","Sat Nov 18 18:57:47 GMT 2023","Sat Nov 18 18:57:52 GMT 2023","5346","TestSuite","Regression","tests.LoginPageTest","tests.LoginPageTest","verifySuccessfulLogin","verifySuccessfulLogin","Successful login to the system with email confirmation"
"broken","Sat Nov 18 18:57:04 GMT 2023","Sat Nov 18 18:57:10 GMT 2023","5254","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameExistInSystem","verifyErrorIfUsernameExistInSystem","Registration failure if username is already in the system"
"passed","Sat Nov 18 18:57:03 GMT 2023","Sat Nov 18 18:57:04 GMT 2023","1105","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfPasswordNotMeetRequirements","verifyErrorIfPasswordNotMeetRequirements","Registration failure when password doesn't meet requirements"
"passed","Sat Nov 18 18:57:19 GMT 2023","Sat Nov 18 18:57:20 GMT 2023","1009","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"passed","Sat Nov 18 18:57:29 GMT 2023","Sat Nov 18 18:57:30 GMT 2023","904","TestSuite","Regression","tests.RegistrationTest","tests.RegistrationTest","verifyErrorIfUsernameNotMeetRequirements","verifyErrorIfUsernameNotMeetRequirements","Registration failure when username doesn't meet requirements"
"broken","Sat Nov 18 18:57:47 GMT 2023","Sat Nov 18 18:57:47 GMT 2023","203","TestSuite","Regression","tests.LoginPageTest","tests.LoginPageTest","verifyErrorInvalidEmail","verifyErrorInvalidEmail","Authorization error when invalid email entered"
